place_id	struct_idx	sub_idx	county	phillimore	area	hundred	std_hundred	vill	std_vill	grid	m_type	holding	units	waste_86	places_idx	phillimore_with_new_yks	county_name	country
72690	6503	1	HRT	"42,14"		Broadwater	Broadwater	Sacombe	Sacombe	TL3319	X	0.12	geld	N	53326	"42,14"		UK
72700	6504	1	HRT	"42,15"		Braughing	Braughing	Stanstead [Abbots]	Stanstead Abbots	TL3811	X	0.75	geld	N	58141	"42,15"		UK
72720	6506	1	HRT	"42a,1"		Braughing	Braughing	Standon	Standon	TL3922	M	11	geld	N	57946	"42a,1"		UK
72740	6508	1	HRT	"43,1"		Hertford	Hertford	Broxbourne	Broxbourne	TL3607	M	5.5	geld	N	10846	"43,1"		UK
72760	6510	1	HRT	"44,1"		Braughing	Braughing	Hunsdon	Hunsdon	TL4114	M	4	geld	N	34061	"44,1"		UK
72770	6511	1	BUK	B1		`Rowley'	Rowley	Buckingham	Buckingham	SP6934	U	0.5	equal	N	11031	B1		UK
72772	6511	2	BUK	B1		`Rowley'	Rowley	Bourton	Bourton	SP7033	D	0.5	equal	N	8471	B1		UK
72780	6512	1	BUK	B2		`Rowley'	Rowley	Buckingham	Buckingham	SP6934			-	N	11031	B2		UK
72790	6513	1	BUK	B3		`Rowley'	Rowley	Buckingham	Buckingham	SP6934	U		-	N	11031	B3		UK
72800	6514	1	BUK	B4		`Rowley'	Rowley	Buckingham	Buckingham	SP6934	U		-	N	11031	B4		UK
72810	6515	1	BUK	B5		`Rowley'	Rowley	Buckingham	Buckingham	SP6934	U		-	N	11031	B5		UK
72820	6516	1	BUK	B6		`Rowley'	Rowley	Buckingham	Buckingham	SP6934	U		-	N	11031	B6		UK
72830	6517	1	BUK	B7		`Rowley'	Rowley	Buckingham	Buckingham	SP6934	U		-	N	11031	B7		UK
72840	6518	1	BUK	B8		`Rowley'	Rowley	Buckingham	Buckingham	SP6934	U		-	N	11031	B8		UK
72850	6519	1	BUK	B9		`Rowley'	Rowley	Buckingham	Buckingham	SP6934	U		-	N	11031	B9		UK
72860	6520	1	BUK	B10		`Rowley'	Rowley	Buckingham	Buckingham	SP6934	U		-	N	11031	B10		UK
72870	6521	1	BUK	B11		`Rowley'	Rowley	Buckingham	Buckingham	SP6934	U		-	N	11031	B11		UK
72880	6522	1	BUK	B12		`Rowley'	Rowley	Buckingham	Buckingham	SP6934	U		-	N	11031	B12		UK
72890	6523	1	BUK	B13		`Rowley'	Rowley	Buckingham	Buckingham	SP6934	U		-	N	11031	B13		UK
72930	6527	1	BUK	"1,1"		Aylesbury	Aylesbury	Aylesbury	Aylesbury	SP8113	M	16	geld	N	3541	"1,1"		UK
72940	6528	1	BUK	"1,2"		Aylesbury	Aylesbury	Wendover	Wendover	SP8607	M	24	geld	N	68421	"1,2"		UK
72950	6529	1	BUK	"1,3"		Risborough	Risborough	[Princes] Risborough	Princes Risborough	SP8003	M	30	geld	N	52016	"1,3"		UK
72960	6530	1	BUK	"1,4"		Mursley	Mursley	Swanbourne	Swanbourne	SP8027	M	4.5	geld	N	60976	"1,4"		UK
72970	6531	1	BUK	"1,5"		Stone	Stone	Upton	Upton	SP7711	M	18	geld	N	66246	"1,5"		UK
72980	6532	1	BUK	"1,6"		Ixhill	Ixhill	Brill	Brill	SP6513	M	20	geld	P	10001	"1,6"		UK
72990	6533	1	BUK	"1,7"		`Stotfold'	Stotfold	Biddlesden	Biddlesden	SP6340	M	4.25	geld	N	6756	"1,7"		UK
73010	6535	1	BUK	"2,1"		Stone	Stone	Haddenham	Haddenham	SP7408	M	40	geld	N	28266	"2,1"		UK
73030	6536	1	BUK	"2,2"		Aylesbury	Aylesbury	Halton	Halton	SP8710	M	5	geld	N	28671	"2,2"		UK
73040	6537	1	BUK	"2,3"		Risborough	Risborough	[Monks] Risborough	Monks Risborough	SP8004	M	30	geld	N	52011	"2,3"		UK
73060	6539	1	BUK	"3,1"		Desborough	Desborough	[West] Wycombe	West Wycombe	SU8394	M	19	geld	N	73266	"3,1"		UK
73070	6540	1	BUK	"3,2"		Yardley	Yardley	Ivinghoe	Ivinghoe	SP9415	M	20	geld	N	35211	"3,2"		UK
73090	6542	1	BUK	"3a,1"		Aylesbury	Aylesbury	Stoke [Mandeville]	Stoke Mandeville	SP8310	M	8	geld	N	59261	"3a,1"		UK
73100	6543	1	BUK	"3a,2"		Aylesbury	Aylesbury	Buckland	Buckland	SP8812	M	10	geld	N	11041	"3a,2"		UK
73110	6544	1	BUK	"3a,3"		Burnham	Burnham	-	-		X	0.5	geld	N		"3a,3"		UK
73120	6545	1	BUK	"3a,4"		Desborough	Desborough	Wooburn	Wooburn	SU9087	M	8.5	geld	N	72066	"3a,4"		UK
73130	6546	1	BUK	"3a,5"		Desborough	Desborough	Lude	Lude	SU9191	M	1.5	geld	N	40411	"3a,5"		UK
73140	6547	1	BUK	"3a,6"		`Rowley'	Rowley	Gawcott	Gawcott	SP6831	X	1	geld	N	26546	"3a,6"		UK
73160	6549	1	BUK	"4,1"		Stone	Stone	Stone	Stone	SP7812	M	7	geld	N	59446	"4,1"		UK
73170	6550	1	BUK	"4,2"		Stone	Stone	Dinton	Dinton	SP7711	M	15	geld	N	20396	"4,2"		UK
73180	6551	1	BUK	"4,3"		Stone	Stone	Hartwell	Hartwell	SP7912	X	3	geld	N	29941	"4,3"		UK
73190	6552	1	BUK	"4,4"		Stone	Stone	Hartwell	Hartwell	SP7912	X	1	geld	N	29941	"4,4"		UK
73210	6553	1	BUK	"4,5"		Aylesbury	Aylesbury	Weston [Turville]	Weston Turville	SP8511	M	20	geld	N	69051	"4,5"		UK
73220	6554	1	BUK	"4,6"		Aylesbury	Aylesbury	Bedgrove	Bedgrove	SP8412	M	2	geld	N	5591	"4,6"		UK
73230	6555	1	BUK	"4,7"		Aylesbury	Aylesbury	Bierton	Bierton	SP8415	X	1.75	geld	N	6786	"4,7"		UK
73240	6556	1	BUK	"4,8"		Risborough	Risborough	Horsenden	Horsenden	SP7902	M	0.5	geld	N	33311	"4,8"		UK
73250	6557	1	BUK	"4,9"		Risborough	Risborough	Horsenden	Horsenden	SP7902	X	0.5	geld	N	33311	"4,9"		UK
73260	6558	1	BUK	"4,10"		Burnham	Burnham	Chalfont [St Peter]	Chalfont St Peter	TQ0091	M	4.75	geld	N	13911	"4,10"		UK
73270	6559	1	BUK	"4,11"		Burnham	Burnham	Amersham	Amersham	SU9697	X	0.5	geld	N	1636	"4,11"		UK
73280	6560	1	BUK	"4,12"		Burnham	Burnham	Chesham	Chesham	SP9501	X	0.5	geld	N	14661	"4,12"		UK
73290	6561	1	BUK	"4,13"		Burnham	Burnham	Chesham	Chesham	SP9501	M	1.5	geld	N	14661	"4,13"		UK
73300	6562	1	BUK	"4,14"		Burnham	Burnham	`Dilehurst'	DILEHURST	SU9182	M	10	geld	N	20296	"4,14"		UK
73310	6563	1	BUK	"4,15"		Burnham	Burnham	Taplow	Taplow	SU9182	M	8.25	geld	N	61551	"4,15"		UK
73320	6564	1	BUK	"4,16"		Desborough	Desborough	Hughenden	Hughenden	SU8696	M	10	geld	N	33861	"4,16"		UK
73330	6565	1	BUK	"4,17"		Desborough	Desborough	[West] Wycombe	West Wycombe	SU8394	D	0.5	geld	N	73266	"4,17"		UK
73340	6566	1	BUK	"4,18"		Desborough	Desborough	Marlow and [Little] Marlow	Marlow and Little Marlow	SU8586	M	5	geld	N	41611	"4,18"		UK
73350	6567	1	BUK	"4,19"		Desborough	Desborough	Saunderton	Saunderton	SP7901	M	5	geld	N	53961	"4,19"		UK
73360	6568	1	BUK	"4,20"		Desborough	Desborough	{Hanechedene}	Hanechedene	SU8692	M	3	geld	N	29106	"4,20"		UK
73370	6569	1	BUK	"4,21"		Ixhill	Ixhill	Waldridge	Waldridge	SP7807	X	2.25	geld	N	66736	"4,21"		UK
73380	6570	1	BUK	"4,22"		Ixhill	Ixhill	Ilmer	Ilmer	SP7605	M	4	geld	N	34681	"4,22"		UK
73390	6571	1	BUK	"4,23"		Ixhill	Ixhill	Aston [Sandford]	Aston Sandford	SP7507	M	2	geld	N	3171	"4,23"		UK
73400	6572	1	BUK	"4,24"		Ashendon	Ashendon	Beachendon	Beachendon	SP7513	X	0.25	geld	N	5321	"4,24"		UK
73410	6573	1	BUK	"4,25"		Waddesdon	Waddesdon	[North] Marston	North Marston	SP7722	X	1	geld	N	41796	"4,25"		UK
73420	6574	1	BUK	"4,26"		Yardley	Yardley	Whaddon	Whaddon	SP9221	X	0.75	geld	N	69246	"4,26"		UK
73430	6575	1	BUK	"4,27"		Mursley	Mursley	Dunton	Dunton	SP8224	M	10	geld	N	21626	"4,27"		UK
73440	6576	1	BUK	"4,28"		Mursley	Mursley	Drayton [Parslow]	Drayton Parslow	SP8328	X	0.75	geld	N	21161	"4,28"		UK
73450	6577	1	BUK	"4,29"		`Stotfold'	Stotfold	Westbury	Westbury	SP6235	M	2.5	geld	N	68621	"4,29"		UK
73460	6578	1	BUK	"4,30"		`Stotfold'	Stotfold	Shalstone	Shalstone	SP6436	M	5	geld	N	54926	"4,30"		UK
73470	6579	1	BUK	"4,31"		`Stotfold'	Stotfold	Stowe	Stowe	SP6737	M	5	geld	N	59701	"4,31"		UK
73480	6580	1	BUK	"4,32"		`Stotfold'	Stotfold	Foxcote	Foxcote	SP7135	M	6	geld	N	25621	"4,32"		UK
73490	6581	1	BUK	"4,33"		`Stotfold'	Stotfold	Leckhampstead	Leckhampstead	SP7237	M	18	geld	N	38396	"4,33"		UK
73500	6582	1	BUK	"4,34"		`Rowley'	Rowley	Lenborough	Lenborough	SP6931	M	7	geld	N	38771	"4,34"		UK
73510	6583	1	BUK	"4,35"		`Rowley'	Rowley	Preston [Bissett]	Preston Bissett	SP6529	M	15	geld	N	50201	"4,35"		UK
73520	6584	1	BUK	"4,36"		`Rowley'	Rowley	Chetwode	Chetwode	SP6429	M	10	geld	N	14786	"4,36"		UK
73530	6585	1	BUK	"4,37"		`Rowley'	Rowley	Barton [Hartshorn]	Barton Hartshorn	SP6431	M	10	geld	N	4821	"4,37"		UK
73540	6586	1	BUK	"4,38"		`Rowley'	Rowley	Tingewick	Tingewick	SP6532	M	10	geld	N	63901	"4,38"		UK
73550	6587	1	BUK	"4,39"		`Mow'	Mow	-	-		X	3.75	geld	N		"4,39"		UK
73560	6588	1	BUK	"4,40"		`Mow'	Mow	Addington	Addington	SP7428	M	6	geld	N	316	"4,40"		UK
73570	6589	1	BUK	"4,41"		Bunsty	Bunsty	Lathbury	Lathbury	SP8745	X	1	geld	N	37916	"4,41"		UK
73580	6590	1	BUK	"4,42"		Bunsty	Bunsty	Gayhurst	Gayhurst	SP8546	M	5	geld	N	26556	"4,42"		UK
73590	6591	1	BUK	"4,43"		Moulsoe	Moulsoe	[Great and Little] Brickhill	Great and Little Brickhill	SP9032	D	1	geld	N	9806	"4,43"		UK
73610	6593	1	BUK	"5,1"		Ixhill	Ixhill	Worminghall	Worminghall	SP6408	M	5	geld	N	72791	"5,1"		UK
73620	6594	1	BUK	"5,2"		Ashendon	Ashendon	Ludgershall	Ludgershall	SP6617	M	9	geld	N	40431	"5,2"		UK
73630	6595	1	BUK	"5,3"		Ashendon	Ashendon	Oving	Oving	SP7821	M	10	geld	N	47751	"5,3"		UK
73640	6596	1	BUK	"5,4"		Waddesdon	Waddesdon	[North] Marston	North Marston	SP7722	X	0.25	geld	N	41796	"5,4"		UK
73650	6597	1	BUK	"5,5"		Mursley	Mursley	Stewkley	Stewkley	SP8526	M	3.5	geld	N	58776	"5,5"		UK
73660	6598	1	BUK	"5,6"		`Seckley'	Seckley	Simpson	Simpson	SP8836	M	8.75	geld	N	56201	"5,6"		UK
73670	6599	1	BUK	"5,7"		`Seckley'	Seckley	[Water] Eaton	Water Eaton	SP8732	M	10	geld	N	22286	"5,7"		UK
73680	6600	1	BUK	"5,8"		Bunsty	Bunsty	[Little] Linford	Little Linford	SP8444	M	4	geld	N	39331	"5,8"		UK
73690	6601	1	BUK	"5,9"		Bunsty	Bunsty	Lathbury	Lathbury	SP8745	M	5	geld	N	37916	"5,9"		UK
73700	6602	1	BUK	"5,10"		Bunsty	Bunsty	Tyringham	Tyringham	SP8546	M	2.68	geld	N	65776	"5,10"		UK
73710	6603	1	BUK	"5,11"		Bunsty	Bunsty	Stoke [Goldington]	Stoke Goldington	SP8348	X	1.25	geld	N	59216	"5,11"		UK
73720	6604	1	BUK	"5,12"		Bunsty	Bunsty	Weston [Underwood]	Weston Underwood	SP8650	M	7.5	geld	N	69076	"5,12"		UK
73730	6605	1	BUK	"5,13"		Bunsty	Bunsty	Olney	Olney	SP8851	M	10	geld	N	47051	"5,13"		UK
73740	6606	1	BUK	"5,14"		Bunsty	Bunsty	Lavendon	Lavendon	SP9153	M	2	geld	N	38011	"5,14"		UK
73750	6607	1	BUK	"5,15"		Bunsty	Bunsty	Lavendon	Lavendon	SP9153	M	4.16	geld	N	38011	"5,15"		UK
73760	6608	1	BUK	"5,16"		Bunsty	Bunsty	Lavendon	Lavendon	SP9153	X	1.66	geld	N	38011	"5,16"		UK
73770	6609	1	BUK	"5,17"		Bunsty	Bunsty	Lavendon	Lavendon	SP9153	X	1.25	geld	N	38011	"5,17"		UK
73780	6610	1	BUK	"5,18"		Moulsoe	Moulsoe	Clifton [Reynes]	Clifton Reynes	SP9051	M	1.5	geld	N	16196	"5,18"		UK
73790	6611	1	BUK	"5,19"		Moulsoe	Moulsoe	Clifton [Reynes]	Clifton Reynes	SP9051	X	1	geld	N	16196	"5,19"		UK
73800	6612	1	BUK	"5,20"		Moulsoe	Moulsoe	Sherington	Sherington	SP8846	M	10	geld	N	55436	"5,20"		UK
73810	6613	1	BUK	"5,21"		Moulsoe	Moulsoe	Emberton	Emberton	SP8849	M	3	geld	N	23331	"5,21"		UK
73830	6615	1	BUK	"6,1"		Cottesloe	Cottesloe	Crafton	Crafton	SP8819	M	2.5	geld	N	18301	"6,1"		UK
73840	6616	1	BUK	"6,2"		Moulsoe	Moulsoe	[Bow] Brickhill	Bow Brickhill	SP9034	M	5	geld	N	9811	"6,2"		UK
73860	6618	1	BUK	"7,1"		Stoke	Stoke	Denham	Denham	TQ0386	M	10	geld	N	19996	"7,1"		UK
73870	6619	1	BUK	"7,2"		Burnham	Burnham	East Burnham	East Burnham	SU9584	M	8	geld	N	11771	"7,2"		UK
73890	6621	1	BUK	"8,1"		Waddesdon	Waddesdon	Granborough	Granborough	SP7625	M	5	geld	N	27446	"8,1"		UK
73900	6622	1	BUK	"8,2"		Cottesloe	Cottesloe	Aston [Abbots]	Aston Abbots	SP8420	M	10	geld	N	3056	"8,2"		UK
73910	6623	1	BUK	"8,3"		Mursley	Mursley	Winslow	Winslow	SP7627	M	15	geld	N	71216	"8,3"		UK
73930	6625	1	BUK	"9,1"		Yardley	Yardley	Slapton	Slapton	SP9320	M	6	geld	N	56496	"9,1"		UK
73950	6627	1	BUK	"10,1"		Ashendon	Ashendon	[Upper] Winchendon	Upper Winchendon	SP7414	M	10	geld	N	70971	"10,1"		UK
73970	6629	1	BUK	"11,1"		Burnham	Burnham	Boveney	Boveney	SU9377	X	1	geld	N	8501	"11,1"		UK
73990	6631	1	BUK	"12,1"		Stone	Stone	[Little] Missenden	Little Missenden	SU9298	X	1	geld	N	43481	"12,1"		UK
74000	6632	1	BUK	"12,2"		Risborough	Risborough	Horsenden	Horsenden	SP7902	M	6.75	geld	N	33311	"12,2"		UK
74010	6633	1	BUK	"12,3"		Risborough	Risborough	Bledlow	Bledlow	SP7702	M	30	geld	N	7611	"12,3"		UK
74020	6634	1	BUK	"12,4"		Burnham	Burnham	Amersham	Amersham	SU9697	X	0.5	geld	N	1636	"12,4"		UK
74030	6635	1	BUK	"12,5"		Desborough	Desborough	[West] Wycombe	West Wycombe	SU8394	D	0.5	geld	N	73266	"12,5"		UK
74040	6636	1	BUK	"12,6"		Ixhill	Ixhill	Ickford	Ickford	SP6407	M	6	geld	N	34486	"12,6"		UK
74050	6637	1	BUK	"12,7"		Cottesloe	Cottesloe	Wing	Wing	SP8822	M	5	geld	N	71076	"12,7"		UK
74060	6638	1	BUK	"12,8"		Cottesloe	Cottesloe	Crafton	Crafton	SP8819	M	2.5	geld	N	18301	"12,8"		UK
74070	6639	1	BUK	"12,9"		Cottesloe	Cottesloe	Wingrave	Wingrave	SP8719	X	1.5	geld	N	71116	"12,9"		UK
74080	6640	1	BUK	"12,10"		Cottesloe	Cottesloe	Helsthorpe	Helsthorpe	SP8919	X	0.75	geld	N	30971	"12,10"		UK
74090	6641	1	BUK	"12,11"		Cottesloe	Cottesloe	Hardwick	Hardwick	SP8019	X	2	geld	N	29416	"12,11"		UK
74100	6642	1	BUK	"12,12"		Cottesloe	Cottesloe	[Lower and Upper] Burston	Lower and Upper Burston	SP8318	X	2	geld	N	11906	"12,12"		UK
74110	6643	1	BUK	"12,13"		Cottesloe	Cottesloe	[Lower and Upper] Burston	Lower and Upper Burston	SP8318	X	0.25	geld	N	11906	"12,13"		UK
74120	6644	1	BUK	"12,14"		Yardley	Yardley	Drayton [Beauchamp]	Drayton Beauchamp	SP9011	X	1.5	geld	N	21136	"12,14"		UK
74130	6645	1	BUK	"12,15"		Yardley	Yardley	Drayton [Beauchamp]	Drayton Beauchamp	SP9011	X	1.66	geld	N	21136	"12,15"		UK
74140	6646	1	BUK	"12,16"		Yardley	Yardley	Pitstone	Pitstone	SP9415	M	3.25	geld	N	49406	"12,16"		UK
74150	6647	1	BUK	"12,17"		Yardley	Yardley	Pitstone	Pitstone	SP9415	M	3.25	geld	N	49406	"12,17"		UK
74160	6648	1	BUK	"12,18"		Yardley	Yardley	Pitstone	Pitstone	SP9415	X	1.25	geld	N	49406	"12,18"		UK
74170	6649	1	BUK	"12,19"		Yardley	Yardley	Pitstone	Pitstone	SP9415	X	6	geld	N	49406	"12,19"		UK
74180	6650	1	BUK	"12,20"		Yardley	Yardley	[Ivinghoe] Aston	Ivinghoe Aston	SP9518	X	0.75	geld	N	3131	"12,20"		UK
74190	6651	1	BUK	"12,21"		Yardley	Yardley	Cheddington	Cheddington	SP9217	X	1.25	geld	N	14406	"12,21"		UK
74200	6652	1	BUK	"12,22"		Yardley	Yardley	Cheddington	Cheddington	SP9217	X	0.5	geld	N	14406	"12,22"		UK
74210	6653	1	BUK	"12,23"		Yardley	Yardley	Horton	Horton	SP9219	X	0.25	geld	N	33426	"12,23"		UK
74220	6654	1	BUK	"12,24"		Mursley	Mursley	Swanbourne	Swanbourne	SP8027	M	5	geld	N	60976	"12,24"		UK
74230	6655	1	BUK	"12,25"		Mursley	Mursley	Salden	Salden	SP8229	M	3.12	geld	N	53531	"12,25"		UK
74240	6656	1	BUK	"12,26"		Mursley	Mursley	Mursley	Mursley	SP8128	X	1	geld	N	44486	"12,26"		UK
74250	6657	1	BUK	"12,27"		`Stotfold'	Stotfold	Biddlesden	Biddlesden	SP6340	X	0.75	geld	Y	6756	"12,27"		UK
74260	6658	1	BUK	"12,28"		`Rowley'	Rowley	Hillesden	Hillesden	SP6828	X	1	geld	N	31836	"12,28"		UK
74270	6659	1	BUK	"12,29"		`Mow'	Mow	Marsh [Gibbon]	Marsh Gibbon	SP6423	M	11	geld	N	41661	"12,29"		UK
74280	6660	1	BUK	"12,30"		`Seckley'	Seckley	Caldecote	Caldecote	SP8742	M	4.25	geld	N	12596	"12,30"		UK
74290	6661	1	BUK	"12,31"		`Seckley'	Seckley	Woughton [on the Green]	Woughton on the Green	SP8737	M	4	geld	N	73016	"12,31"		UK
74300	6662	1	BUK	"12,32"		`Seckley'	Seckley	Loughton	Loughton	SP8337	X	0.5	geld	N	40181	"12,32"		UK
74310	6663	1	BUK	"12,33"		`Seckley'	Seckley	[Great] Linford	Great Linford	SP8542	X	2	geld	N	39326	"12,33"		UK
74320	6664	1	BUK	"12,34"		Bunsty	Bunsty	Weston [Underwood]	Weston Underwood	SP8650	X	1.16	geld	N	69076	"12,34"		UK
74330	6665	1	BUK	"12,35"		Bunsty	Bunsty	Lavendon	Lavendon	SP9153	M	2.5	geld	N	38011	"12,35"		UK
74340	6666	1	BUK	"12,36"		Moulsoe	Moulsoe	Wavendon	Wavendon	SP9137	M	2	geld	N	67871	"12,36"		UK
74350	6667	1	BUK	"12,37"		Moulsoe	Moulsoe	Wavendon	Wavendon	SP9137	M	2	geld	N	67871	"12,37"		UK
74360	6668	1	BUK	"12,38"		Moulsoe	Moulsoe	Wavendon	Wavendon	SP9137	X	0.75	geld	N	67871	"12,38"		UK
74380	6670	1	BUK	"13,1"		Cottesloe	Cottesloe	Mentmore	Mentmore	SP9019	M	18	geld	N	42461	"13,1"		UK
74390	6671	1	BUK	"13,2"		`Seckley'	Seckley	Shenley [Church End]	Shenley Church End	SP8336	M	2	geld	N	55306	"13,2"		UK
74400	6672	1	BUK	"13,3"		`Seckley'	Seckley	Shenley [Church End]	Shenley Church End	SP8336	M	5	geld	N	55306	"13,3"		UK
74410	6673	1	BUK	"13,4"		Moulsoe	Moulsoe	[Great and Little] Brickhill	Great and Little Brickhill	SP9030	M	9	geld	N	9806	"13,4"		UK
74430	6675	1	BUK	"14,1"		Stone	Stone	Hartwell	Hartwell	SP7912	X	2	geld	N	29941	"14,1"		UK
74440	6676	1	BUK	"14,2"		Stone	Stone	[Great] Kimble	Great Kimble	SP8206	M	20	geld	N	36166	"14,2"		UK
74450	6677	1	BUK	"14,3"		Stone	Stone	[Great] Missenden	Great Missenden	SP8901	M	10	geld	N	43476	"14,3"		UK
74460	6678	1	BUK	"14,4"		Desborough	Desborough	Fawley	Fawley	SU7686	M	10	geld	N	24551	"14,4"		UK
74470	6679	1	BUK	"14,5"		Ixhill	Ixhill	[Long] Crendon	Long Crendon	SP6909	M	20	geld	N	18561	"14,5"		UK
74480	6680	1	BUK	"14,6"		Ixhill	Ixhill	Addingrove	Addingrove	SP6611	M	3.5	geld	N	311	"14,6"		UK
74490	6681	1	BUK	"14,7"		Ixhill	Ixhill	Chilton	Chilton	SP6811	M	10	geld	N	15081	"14,7"		UK
74500	6682	1	BUK	"14,8"		Ixhill	Ixhill	Easington	Easington	SP6810	M	5	geld	N	21876	"14,8"		UK
74510	6683	1	BUK	"14,9"		Ixhill	Ixhill	Dorton	Dorton	SP6814	M	5	geld	N	20821	"14,9"		UK
74520	6684	1	BUK	"14,10"		Ashendon	Ashendon	[Lower and Upper] Pollicott	Lower and Upper Pollicott	SP7013	M	10	geld	N	49631	"14,10"		UK
74530	6685	1	BUK	"14,11"		Ashendon	Ashendon	Ashendon	Ashendon	SP7014	M	8	geld	N	2581	"14,11"		UK
74540	6686	1	BUK	"14,12"		Ashendon	Ashendon	Chearsley	Chearsley	SP7110	M	8.5	geld	N	14371	"14,12"		UK
74550	6687	1	BUK	"14,13"		Ashendon	Ashendon	[Lower] Winchendon	Lower Winchendon	SP7312	M	10	geld	N	70966	"14,13"		UK
74560	6688	1	BUK	"14,14"		Ashendon	Ashendon	Wotton [Underwood]	Wotton Underwood	SP6816	M	10	geld	N	73011	"14,14"		UK
74570	6689	1	BUK	"14,15"		Cottesloe	Cottesloe	-	-		X	0.25	geld	N		"14,15"		UK
74580	6690	1	BUK	"14,16"		Cottesloe	Cottesloe	Whitchurch	Whitchurch	SP8020	M	8	geld	N	69581	"14,16"		UK
74590	6691	1	BUK	"14,17"		Cottesloe	Cottesloe	Littlecote	Littlecote	SP8324	M	2.5	geld	N	39521	"14,17"		UK
74600	6692	1	BUK	"14,18"		Cottesloe	Cottesloe	[Lower and Upper] Burston	Lower and Upper Burston	SP8318	X	1	geld	N	11906	"14,18"		UK
74610	6693	1	BUK	"14,19"		Yardley	Yardley	Pitstone	Pitstone	SP9415	M	5.5	geld	N	49406	"14,19"		UK
74620	6694	1	BUK	"14,20"		Mursley	Mursley	Swanbourne	Swanbourne	SP8027	M	7.75	geld	N	60976	"14,20"		UK
74630	6695	1	BUK	"14,21"		Mursley	Mursley	[Great and Little] Horwood	Great and Little Horwood	SP7731	M	10	geld	N	33501	"14,21"		UK
74640	6696	1	BUK	"14,22"		Mursley	Mursley	Singleborough	Singleborough	SP7732	M	6	geld	N	56221	"14,22"		UK
74650	6697	1	BUK	"14,23"		Mursley	Mursley	Whaddon	Whaddon	SP8034	M	10	geld	N	69241	"14,23"		UK
74660	6698	1	BUK	"14,24"		Mursley	Mursley	Mursley	Mursley	SP8128	M	5	geld	N	44486	"14,24"		UK
74670	6699	1	BUK	"14,25"		`Stotfold'	Stotfold	Lamport	Lamport	SP6837	M	3.5	geld	N	37351	"14,25"		UK
74680	6700	1	BUK	"14,26"		`Stotfold'	Stotfold	Akeley	Akeley	SP7037	M	3	geld	N	616	"14,26"		UK
74690	6701	1	BUK	"14,27"		`Stotfold'	Stotfold	Lillingstone [Dayrell]	Lillingstone Dayrell	SP7039	M	5	geld	N	39201	"14,27"		UK
74700	6702	1	BUK	"14,28"		`Stotfold'	Stotfold	[Maids] Moreton	Maids Moreton	SP7035	M	2	geld	N	43941	"14,28"		UK
74710	6703	1	BUK	"14,29"		`Stotfold'	Stotfold	[Maids] Moreton	Maids Moreton	SP7035	M	4	geld	N	43941	"14,29"		UK
74720	6704	1	BUK	"14,30"		`Stotfold'	Stotfold	Leckhampstead	Leckhampstead	SP7237	M	2	geld	N	38396	"14,30"		UK
74730	6705	1	BUK	"14,31"		`Rowley'	Rowley	Beachampton	Beachampton	SP7737	M	5	geld	N	5316	"14,31"		UK
74740	6706	1	BUK	"14,32"		`Rowley'	Rowley	Bourton	Bourton	SP7033	M	1	geld	N	8471	"14,32"		UK
74750	6707	1	BUK	"14,33"		`Rowley'	Rowley	Lenborough	Lenborough	SP6931	M	3	geld	N	38771	"14,33"		UK
74760	6708	1	BUK	"14,34"		`Rowley'	Rowley	Hillesden	Hillesden	SP6828	M	18	geld	N	31836	"14,34"		UK
74770	6709	1	BUK	"14,35"		`Mow'	Mow	Edgcott	Edgcott	SP6722	M	5	geld	N	22506	"14,35"		UK
74780	6710	1	BUK	"14,36"		`Seckley'	Seckley	[Little] Woolstone	Little Woolstone	SP8739	M	3.5	geld	N	72521	"14,36"		UK
74790	6711	1	BUK	"14,37"		`Seckley'	Seckley	[Great] Woolstone	Great Woolstone	SP8738	M	5	geld	N	72516	"14,37"		UK
74800	6712	1	BUK	"14,38"		`Seckley'	Seckley	Newton [Longville]	Newton Longville	SP8431	M	10	geld	N	45601	"14,38"		UK
74810	6713	1	BUK	"14,39"		`Seckley'	Seckley	Loughton	Loughton	SP8337	M	4.5	geld	N	40181	"14,39"		UK
74820	6714	1	BUK	"14,40"		`Seckley'	Seckley	Bradwell	Bradwell	SP8339	X	1.5	geld	N	9051	"14,40"		UK
74830	6715	1	BUK	"14,41"		`Seckley'	Seckley	[Great] Linford	Great Linford	SP8542	M	2.37	geld	N	39326	"14,41"		UK
74840	6716	1	BUK	"14,42"		Bunsty	Bunsty	Ravenstone	Ravenstone	SP8550	M	5	geld	N	51236	"14,42"		UK
74850	6717	1	BUK	"14,43"		Bunsty	Bunsty	Lavendon	Lavendon	SP9153	X	2.31	geld	N	38011	"14,43"		UK
74860	6718	1	BUK	"14,44"		Moulsoe	Moulsoe	Hardmead	Hardmead	SP9347	M	2.5	geld	N	29401	"14,44"		UK
74870	6719	1	BUK	"14,45"		Moulsoe	Moulsoe	Moulsoe	Moulsoe	SP9142	M	10	geld	N	44226	"14,45"		UK
74880	6720	1	BUK	"14,46"		Moulsoe	Moulsoe	Broughton	Broughton	SP8940	M	4	geld	N	10696	"14,46"		UK
74890	6721	1	BUK	"14,47"		Moulsoe	Moulsoe	Milton [Keynes]	Milton Keynes	SP8939	X	0.5	geld	N	43281	"14,47"		UK
